Linux,2.6.32-21-generic,(niuhicore2),	03/29/2011,	_x86_64_	(16,CPU)

12:00:01,AM,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%idle
12:15:01,AM,16.87,0.36
12:25:01,AM,0.06,0.00
12:35:01,AM,23.06,2.49
12:45:02,AM,7.36,1.41
12:55:01,AM,0.01,2.09
01:05:03,AM,7.68,9.20
01:15:01,AM,6.91,22.31
01:25:01,AM,7.80,0.14
01:35:01,AM,0.03,3.24
01:45:01,AM,7.66,0.25
01:55:01,AM,9.66,2.48
02:05:01,AM,8.17,4.93
02:15:01,AM,0.01,0.16
02:25:01,AM,9.12,0.00
02:35:01,AM,6.45,0.24
02:45:01,AM,5.63,3.43
02:55:01,AM,0.02,0.28
03:05:02,AM,5.75,1.42
03:15:01,AM,5.81,3.59
03:25:01,AM,3.81,2.82
03:35:01,AM,0.00,0.59
03:45:01,AM,5.30,0.24
03:55:01,AM,2.47,0.64
04:05:01,AM,3.28,5.16
04:15:01,AM,0.01,0.05
04:25:01,AM,6.97,1.35
04:35:01,AM,5.55,2.75
04:45:01,AM,7.71,1.61
04:55:01,AM,0.00,0.02
05:05:01,AM,13.33,0.40
05:15:01,AM,6.62,1.20
05:25:01,AM,0.00,0.52
05:35:01,AM,4.86,1.88
05:45:01,AM,9.20,0.26
05:55:01,AM,10.84,0.51
06:05:01,AM,0.00,1.08
06:15:01,AM,7.82,0.00
06:25:01,AM,8.18,0.04
06:35:01,AM,4.71,0.78
06:45:04,AM,4.81,105.39
06:55:21,AM,20.11,181.84
07:05:09,AM,32.05,101.04
07:15:45,AM,49.03,185.08
07:25:02,AM,81.88,115.66
07:35:03,AM,50.16,179.69
07:45:05,AM,151.58,214.75
07:55:03,AM,271.95,298.70
08:05:04,AM,390.13,343.33
Average:,26.74,37.36

12:00:01,AM,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff
12:05:01,AM,11225.33,436.96,11461.96,12.67,5348.30,2857.98,1.60,2859.28,99.99
12:15:01,AM,4644.85,427.80,9991.26,5.55,3655.98,1207.23,0.64,1207.39,99.96
12:25:01,AM,7453.73,384.72,9629.88,0.54,4455.52,2045.14,0.27,2045.19,99.99
12:35:01,AM,3243.60,391.61,10460.97,6.38,3203.43,719.21,0.00,710.53,98.79
12:45:02,AM,8409.85,384.60,9939.82,2.71,4589.45,2140.63,1.56,2137.32,99.77
12:55:01,AM,2564.10,384.60,9982.47,0.23,3099.77,734.35,0.00,727.84,99.11
01:05:03,AM,5827.18,398.64,10957.86,2.80,3977.65,1622.43,26.84,1628.55,98.74
01:15:01,AM,15397.12,325.81,10679.35,3.08,6610.48,3862.81,0.21,3788.07,98.06
01:25:01,AM,7205.91,459.77,11094.58,2.69,4402.21,1851.66,1.29,1851.76,99.94
01:35:01,AM,5191.69,385.22,10345.59,0.37,3731.11,1355.13,0.43,1345.63,99.27
01:45:01,AM,7612.93,393.00,10373.78,2.50,4392.85,1909.80,1.40,1910.62,99.97
01:55:01,AM,3355.80,386.92,10076.19,2.96,3309.02,923.07,0.28,917.70,99.39
02:05:01,AM,5800.17,415.39,10173.93,3.05,3854.97,1510.42,0.00,1502.41,99.47
02:15:01,AM,5473.64,417.48,10789.78,0.30,3905.17,1399.69,1.77,1401.12,99.98
02:25:01,AM,8819.67,389.59,10508.97,3.19,4744.46,2279.97,1.50,2281.30,99.99
02:35:01,AM,3223.76,376.21,10082.14,1.77,3214.47,850.79,0.00,849.92,99.90
02:45:01,AM,4866.17,388.94,10535.65,2.11,3680.54,1258.62,0.53,1248.96,99.19
02:55:01,AM,5126.93,373.49,10070.68,0.50,3973.81,1614.33,2.26,1613.46,99.81
03:05:02,AM,7072.57,375.76,10475.42,1.95,3976.91,1643.61,5.06,1645.67,99.82
03:15:01,AM,9472.39,436.06,10796.56,2.10,4962.21,2317.07,1.40,2307.97,99.55
03:25:01,AM,5455.86,383.90,11479.16,1.32,3992.09,1440.61,0.00,1432.83,99.46
03:35:01,AM,5437.82,365.38,10299.62,0.44,3760.07,1399.67,0.27,1396.54,99.76
03:45:01,AM,6033.13,349.94,11910.88,2.03,4150.21,1571.65,0.27,1571.51,99.97
03:55:01,AM,3770.27,358.32,10628.72,1.23,3351.38,972.69,0.00,969.51,99.67
04:05:01,AM,5683.17,387.07,10621.48,1.54,3845.31,1468.56,0.00,1459.93,99.41
04:15:01,AM,5432.30,397.03,10561.88,0.39,3812.65,1401.84,0.91,1402.59,99.99
04:25:01,AM,8651.04,376.21,10163.93,2.22,4659.02,2278.24,0.00,2276.04,99.90
04:35:01,AM,3267.37,370.71,10467.97,2.23,3237.88,886.64,0.00,879.83,99.23
04:45:01,AM,6228.31,352.44,9879.93,2.21,3856.75,1541.81,0.27,1537.99,99.73
04:55:01,AM,5192.97,365.21,10658.71,0.51,3765.58,1329.34,0.27,1329.26,99.97
05:05:01,AM,4182.17,358.84,10474.53,3.81,3509.33,1092.95,0.00,1090.34,99.76
05:15:01,AM,7967.44,412.83,10549.70,2.11,4480.69,2060.73,1.18,2058.17,99.82
05:25:01,AM,4396.39,337.97,10193.45,0.31,3521.74,1149.41,0.64,1149.02,99.91
05:35:01,AM,4996.54,334.64,11023.11,2.16,3632.73,1285.84,0.54,1283.82,99.80
05:45:01,AM,3644.75,324.56,10235.01,3.21,3372.87,1007.54,0.00,1007.19,99.97
05:55:01,AM,2756.45,327.73,10410.81,3.52,3065.33,710.77,0.32,710.42,99.91
06:05:01,AM,5001.05,324.03,10170.07,0.33,3596.07,1289.01,0.75,1288.46,99.90
06:15:01,AM,3716.21,311.41,10191.76,2.42,3294.07,935.43,0.81,936.22,100.00
06:25:01,AM,5422.24,282.79,10083.14,2.90,3695.33,1372.62,2.20,1374.03,99.94
06:35:01,AM,5271.93,306.38,11372.56,2.33,3762.70,1448.19,0.00,1444.20,99.72
06:45:04,AM,19324.92,617.49,12176.22,2.60,7774.40,5909.25,44.35,5533.44,92.94
06:55:21,AM,9341.91,786.67,10373.29,4.96,5223.98,3877.05,12.76,3203.73,82.36
07:05:09,AM,9858.85,439.59,9600.40,8.82,4552.35,2923.25,2.40,2544.93,86.99
07:15:45,AM,7272.70,782.33,7898.34,12.47,3832.82,2470.14,97.62,1961.46,76.39
07:25:02,AM,8994.37,508.87,9609.94,20.08,5169.22,2137.33,221.79,1987.99,84.27
07:35:03,AM,22028.77,761.07,9788.70,14.88,8402.27,6371.25,10.30,5778.34,90.55
07:45:05,AM,39046.55,964.84,11493.98,33.96,13042.97,10273.04,272.37,9842.52,93.33
07:55:03,AM,15098.33,1254.00,8151.82,63.94,5660.27,4464.88,453.74,4020.44,81.74
08:05:04,AM,5921.78,1406.27,5540.93,96.14,2680.43,1919.27,1009.02,1755.75,59.96
Average:,7541.48,459.58,10281.38,7.12,4352.12,2056.69,44.74,1975.87,94.03

12:00:01,AM,tps,rtps,wtps,bread/s,bwrtn/s
12:05:01,AM,1168.02,1092.33,75.69,44900.88,1747.84
12:15:01,AM,600.08,522.71,77.37,18578.74,1711.18
12:25:01,AM,956.04,886.26,69.78,29815.83,1538.90
12:35:01,AM,598.16,526.45,71.71,12974.34,1566.46
12:45:02,AM,940.04,870.20,69.84,33639.43,1538.39
12:55:01,AM,522.76,452.54,70.21,10256.42,1538.39
01:05:03,AM,1038.78,962.34,76.45,23307.14,1594.54
01:15:01,AM,2056.65,1993.59,63.06,61589.78,1303.30
01:25:01,AM,985.57,901.25,84.32,28823.84,1839.08
01:35:01,AM,687.32,616.41,70.91,20766.53,1540.88
01:45:01,AM,988.27,916.54,71.73,30452.01,1572.01
01:55:01,AM,603.65,532.57,71.08,13423.25,1547.68
02:05:01,AM,749.76,674.12,75.65,23199.80,1661.56
02:15:01,AM,690.89,614.55,76.34,21894.99,1669.92
02:25:01,AM,940.48,869.39,71.09,35279.13,1558.34
02:35:01,AM,526.73,458.80,67.93,12895.05,1504.85
02:45:01,AM,566.26,495.70,70.56,19464.60,1555.74
02:55:01,AM,656.47,589.88,66.59,20507.80,1493.97
03:05:02,AM,1017.81,947.42,70.39,28289.79,1496.91
03:15:01,AM,1058.79,979.60,79.19,37889.58,1750.39
03:25:01,AM,832.40,761.22,71.18,21823.92,1535.60
03:35:01,AM,583.32,517.43,65.89,21750.87,1461.54
03:45:01,AM,747.69,684.01,63.68,24132.96,1399.77
03:55:01,AM,553.79,488.60,65.19,15080.92,1433.30
04:05:01,AM,652.26,581.34,70.92,22732.07,1548.27
04:15:01,AM,632.71,560.95,71.76,21729.99,1588.12
04:25:01,AM,887.82,817.89,69.93,34604.02,1504.85
04:35:01,AM,579.67,510.42,69.26,13069.51,1482.83
04:45:01,AM,779.16,715.00,64.16,24913.15,1409.79
04:55:01,AM,640.81,574.62,66.18,20772.03,1460.82
05:05:01,AM,696.98,632.40,64.59,16728.70,1435.37
05:15:01,AM,864.22,788.22,76.00,31869.72,1651.32
05:25:01,AM,754.55,691.91,62.64,17585.58,1351.86
05:35:01,AM,505.44,443.81,61.63,19985.54,1338.57
05:45:01,AM,516.75,457.55,59.20,14579.62,1298.24
05:55:01,AM,478.38,418.66,59.72,11025.80,1310.92
06:05:01,AM,489.57,430.58,58.99,20004.20,1296.12
06:15:01,AM,518.43,461.84,56.58,14864.80,1245.62
06:25:01,AM,531.91,479.70,52.21,21688.12,1131.17
06:35:01,AM,752.81,695.82,56.99,21087.67,1217.18
06:45:04,AM,2169.76,2030.19,139.57,77297.74,2473.69
06:55:21,AM,1306.67,1109.28,197.39,37366.31,3149.22
07:05:09,AM,1081.30,970.85,110.45,39435.74,1760.22
07:15:45,AM,1064.86,867.57,197.29,29092.80,3085.69
07:25:02,AM,1024.70,896.94,127.77,35977.08,2085.32
07:35:03,AM,1402.08,1210.27,191.81,88116.98,3043.89
07:45:05,AM,1658.42,1418.19,240.23,156182.32,3835.79
07:55:03,AM,1432.90,1119.34,313.56,60395.83,5024.21
08:05:04,AM,1533.48,1171.59,361.89,23686.69,5608.92
Average:,875.35,780.81,94.55,30165.89,1837.65

12:00:01,AM,frmpg/s,bufpg/s,campg/s
12:05:01,AM,-52.85,0.00,-29.30
12:15:01,AM,0.55,0.00,-8.61
12:25:01,AM,143.28,0.00,-130.53
12:35:01,AM,-119.83,0.00,128.95
12:45:02,AM,-14.17,0.00,7.79
12:55:01,AM,16.86,-0.00,-36.41
01:05:03,AM,-28.20,0.00,-129.87
01:15:01,AM,9.20,0.00,121.61
01:25:01,AM,36.04,0.00,11.03
01:35:01,AM,-32.80,0.00,2.76
01:45:01,AM,-12.23,0.00,39.52
01:55:01,AM,37.07,0.00,-38.14
02:05:01,AM,-22.40,0.00,-2.11
02:15:01,AM,-13.99,0.00,21.75
02:25:01,AM,41.67,0.00,-35.02
02:35:01,AM,-11.51,0.00,-2.30
02:45:01,AM,-9.90,0.00,13.08
02:55:01,AM,281.12,-0.00,-280.65
03:05:02,AM,-240.86,0.00,166.70
03:15:01,AM,-42.60,0.01,118.20
03:25:01,AM,24.65,0.00,-23.85
03:35:01,AM,-37.89,0.00,7.89
03:45:01,AM,38.17,0.00,-24.30
03:55:01,AM,-9.90,0.00,14.26
04:05:01,AM,-21.30,0.00,9.41
04:15:01,AM,5.53,0.00,7.37
04:25:01,AM,59.48,-0.00,-68.29
04:35:01,AM,-0.84,0.00,-20.64
04:45:01,AM,-76.68,0.00,58.46
04:55:01,AM,1.84,0.00,17.06
05:05:01,AM,7.33,0.00,-10.98
05:15:01,AM,25.12,0.00,-14.46
05:25:01,AM,2.23,0.00,-4.14
05:35:01,AM,-36.70,0.00,4.51
05:45:01,AM,81.38,0.00,-62.19
05:55:01,AM,-15.61,0.00,10.61
06:05:01,AM,-17.69,-0.00,4.55
06:15:01,AM,-18.14,0.00,26.30
06:25:01,AM,-21.98,0.00,10.40
06:35:01,AM,-5.82,0.00,-92.25
06:45:04,AM,107.04,0.00,-563.75
06:55:21,AM,363.86,0.00,-808.72
07:05:09,AM,-274.75,0.00,-31.35
07:15:45,AM,-127.34,0.00,-80.82
07:25:02,AM,-83.63,0.00,287.31
07:35:03,AM,34.76,-0.00,-159.02
07:45:05,AM,-35.24,-0.00,194.35
07:55:03,AM,-2.21,0.00,-300.90
08:05:04,AM,3.82,-0.00,0.98
Average:,-0.52,-0.00,-35.24

12:00:01,AM,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit
12:05:01,AM,80732,24653852,99.67,92,5356132,22867868,66.28
12:15:01,AM,82048,24652536,99.67,92,5335480,22830580,66.18
12:25:01,AM,425760,24308824,98.28,92,5022372,22776468,66.02
12:35:01,AM,137896,24596688,99.44,92,5332144,22678360,65.74
12:45:02,AM,103872,24630712,99.58,92,5350836,22683236,65.75
12:55:01,AM,144296,24590288,99.42,88,5263548,22738884,65.91
01:05:03,AM,76348,24658236,99.69,88,4950656,23393840,67.81
01:15:01,AM,98336,24636248,99.60,92,5241268,22927576,66.46
01:25:01,AM,184924,24549660,99.25,92,5267756,22750316,65.94
01:35:01,AM,106272,24628312,99.57,92,5274368,22884356,66.33
01:45:01,AM,76908,24657676,99.69,92,5369268,22726512,65.88
01:55:01,AM,165952,24568632,99.33,92,5277652,22708012,65.82
02:05:01,AM,112184,24622400,99.55,92,5272576,22789460,66.06
02:15:01,AM,78608,24655976,99.68,92,5324776,22786932,66.05
02:25:01,AM,178564,24556020,99.28,92,5240784,22759640,65.97
02:35:01,AM,150944,24583640,99.39,92,5235260,22739864,65.91
02:45:01,AM,127164,24607420,99.49,92,5266676,22731208,65.89
02:55:01,AM,802316,23932268,96.76,80,4592648,22715492,65.84
03:05:02,AM,224020,24510564,99.09,80,4992892,22973308,66.59
03:15:01,AM,121936,24612648,99.51,92,5276156,22686760,65.76
03:25:01,AM,181112,24553472,99.27,92,5218904,22699724,65.80
03:35:01,AM,90252,24644332,99.64,92,5237832,22780912,66.03
03:45:01,AM,181936,24552648,99.26,92,5179468,22732256,65.89
03:55:01,AM,158156,24576428,99.36,92,5213712,22706740,65.82
04:05:01,AM,107044,24627540,99.57,92,5236296,22738604,65.91
04:15:01,AM,120316,24614268,99.51,92,5253992,22703332,65.81
04:25:01,AM,262948,24471636,98.94,88,5090232,22709536,65.83
04:35:01,AM,260936,24473648,98.95,88,5040616,22762188,65.98
04:45:01,AM,77040,24657544,99.69,92,5180804,22832484,66.18
04:55:01,AM,81456,24653128,99.67,92,5221740,22755160,65.96
05:05:01,AM,99040,24635544,99.60,92,5195400,22721068,65.86
05:15:01,AM,159368,24575216,99.36,92,5160676,22695284,65.78
05:25:01,AM,164712,24569872,99.33,92,5150732,22699804,65.80
05:35:01,AM,76692,24657892,99.69,92,5161544,22821872,66.15
05:45:01,AM,271928,24462656,98.90,92,5012352,22714884,65.84
05:55:01,AM,234436,24500148,99.05,92,5037844,22699020,65.80
06:05:01,AM,191948,24542636,99.22,88,5048760,22738872,65.91
06:15:01,AM,148412,24586172,99.40,88,5111876,22677852,65.73
06:25:01,AM,95708,24638876,99.61,88,5136820,22698168,65.79
06:35:01,AM,81740,24652844,99.67,88,4915324,23012816,66.70
06:45:04,AM,339928,24394656,98.63,88,3555556,25268320,73.24
06:55:21,AM,1237608,23496976,95.00,100,1560388,26900128,77.97
07:05:09,AM,590880,24143704,97.61,100,1486584,28273116,81.95
07:15:45,AM,267080,24467504,98.92,100,1281064,29181456,84.59
07:25:02,AM,80616,24653968,99.67,104,1921628,28884140,83.72
07:35:03,AM,164188,24570396,99.34,92,1539332,29641092,85.92
07:45:05,AM,79368,24655216,99.68,84,2007116,30157832,87.42
07:55:03,AM,74072,24660512,99.70,84,1287044,30404948,88.13
08:05:04,AM,83256,24651328,99.66,80,1289388,31361184,90.90
Average:,192679,24541905,99.22,91,4550536,23900438,69.28

12:00:01,AM,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
12:05:01,AM,7848248,1916608,19.63,948852,49.51
12:15:01,AM,7915040,1849816,18.94,921672,49.83
12:25:01,AM,7915092,1849764,18.94,921760,49.83
12:35:01,AM,8008720,1756136,17.98,888452,50.59
12:45:02,AM,8031608,1733248,17.75,879556,50.75
12:55:01,AM,8026624,1738232,17.80,878692,50.55
01:05:03,AM,8035472,1729384,17.71,865408,50.04
01:15:01,AM,8006444,1758412,18.01,845676,48.09
01:25:01,AM,8033076,1731780,17.73,835380,48.24
01:35:01,AM,8025336,1739520,17.81,833152,47.90
01:45:01,AM,8051772,1713084,17.54,824500,48.13
01:55:01,AM,8080388,1684468,17.25,812680,48.25
02:05:01,AM,8097040,1667816,17.08,802652,48.13
02:15:01,AM,8096664,1668192,17.08,802548,48.11
02:25:01,AM,8127216,1637640,16.77,793860,48.48
02:35:01,AM,8145308,1619548,16.59,790348,48.80
02:45:01,AM,8159108,1605748,16.44,780840,48.63
02:55:01,AM,8158436,1606420,16.45,781104,48.62
03:05:02,AM,8174320,1590536,16.29,774828,48.71
03:15:01,AM,8186840,1578016,16.16,766936,48.60
03:25:01,AM,8192196,1572660,16.11,763836,48.57
03:35:01,AM,8190792,1574064,16.12,763392,48.50
03:45:01,AM,8209620,1555236,15.93,756948,48.67
03:55:01,AM,8217968,1546888,15.84,753128,48.69
04:05:01,AM,8219364,1545492,15.83,746120,48.28
04:15:01,AM,8219256,1545600,15.83,746148,48.28
04:25:01,AM,8238468,1526388,15.63,740848,48.54
04:35:01,AM,8253956,1510900,15.47,731568,48.42
04:45:01,AM,8272428,1492428,15.28,727456,48.74
04:55:01,AM,8272372,1492484,15.28,727324,48.73
05:05:01,AM,8321472,1443384,14.78,708792,49.11
05:15:01,AM,8345560,1419296,14.53,697748,49.16
05:25:01,AM,8344316,1420540,14.55,697924,49.13
05:35:01,AM,8367064,1397792,14.31,682004,48.79
05:45:01,AM,8401408,1363448,13.96,669096,49.07
05:55:01,AM,8447868,1316988,13.49,647440,49.16
06:05:01,AM,8445276,1319580,13.51,647404,49.06
06:15:01,AM,8477528,1287328,13.18,633912,49.24
06:25:01,AM,8513080,1251776,12.82,617436,49.32
06:35:01,AM,8537524,1227332,12.57,602976,49.13
06:45:04,AM,8286460,1478396,15.14,563780,38.13
06:55:21,AM,7876364,1888492,19.34,853168,45.18
07:05:09,AM,7702916,2061940,21.12,926432,44.93
07:15:45,AM,7320800,2444056,25.03,1170368,47.89
07:25:02,AM,7218020,2546836,26.08,1247072,48.97
07:35:03,AM,6890100,2874756,29.44,1325088,46.09
07:45:05,AM,6532744,3232112,33.10,1083092,33.51
07:55:03,AM,6165512,3599344,36.86,1598368,44.41
08:05:04,AM,5483212,4281644,43.85,1638248,38.26
Average:,7981355,1783501,18.26,841143,47.16

12:00:01,AM,dentunusd,file-nr,inode-nr,pty-nr
12:05:01,AM,5834,5888,8269,36
12:15:01,AM,5799,5568,8184,36
12:25:01,AM,5781,5536,8196,36
12:35:01,AM,6661,4768,8610,36
12:45:02,AM,6574,4768,8569,36
12:55:01,AM,6693,5152,8698,36
01:05:03,AM,6674,7008,8758,36
01:15:01,AM,6691,6400,8739,36
01:25:01,AM,6620,5184,8738,36
01:35:01,AM,6615,5600,8747,36
01:45:01,AM,6465,5056,8678,36
01:55:01,AM,6566,4896,8725,36
02:05:01,AM,6585,5216,8737,36
02:15:01,AM,6383,5120,8667,36
02:25:01,AM,6415,5184,8696,36
02:35:01,AM,6437,4864,8680,36
02:45:01,AM,6399,5120,8631,36
02:55:01,AM,6374,4992,8597,36
03:05:02,AM,6091,5824,8504,36
03:15:01,AM,6173,4704,8494,36
03:25:01,AM,5982,5152,8344,36
03:35:01,AM,5807,5088,8211,36
03:45:01,AM,5811,5440,8239,36
03:55:01,AM,5834,4736,8209,36
04:05:01,AM,5831,4960,8230,36
04:15:01,AM,5765,4800,8193,36
04:25:01,AM,5744,4928,8159,36
04:35:01,AM,5706,5280,8138,36
04:45:01,AM,7753,5504,8593,37
04:55:01,AM,7859,5280,8655,37
05:05:01,AM,7697,4928,8605,37
05:15:01,AM,7650,5024,8574,37
05:25:01,AM,7685,5088,8590,37
05:35:01,AM,7540,5536,8518,37
05:45:01,AM,7703,5120,8567,37
05:55:01,AM,7715,5056,8550,37
06:05:01,AM,7730,5056,8549,37
06:15:01,AM,7759,4960,8563,37
06:25:01,AM,7826,4928,8597,37
06:35:01,AM,7446,6016,8436,37
06:45:04,AM,7276,11456,9757,37
06:55:21,AM,6521,14272,9962,37
07:05:09,AM,7284,17312,11009,37
07:15:45,AM,8155,20256,12050,37
07:25:02,AM,10618,19744,14639,37
07:35:03,AM,9572,20960,13825,37
07:45:05,AM,9357,23392,13336,37
07:55:03,AM,7458,22464,11402,37
08:05:04,AM,7433,22592,11386,37
Average:,6946,7800,9139,36

12:00:01,AM,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15
12:05:01,AM,1,1267,0.82,0.98,1.11
12:15:01,AM,3,1260,1.28,1.09,1.07
12:25:01,AM,2,1257,0.94,1.09,1.05
12:35:01,AM,0,1253,1.13,1.06,1.05
12:45:02,AM,3,1257,0.80,1.06,1.05
12:55:01,AM,1,1253,0.90,1.01,1.00
01:05:03,AM,0,1282,11.53,4.81,2.37
01:15:01,AM,1,1270,1.75,7.27,5.92
01:25:01,AM,1,1256,1.07,1.92,3.65
01:35:01,AM,1,1262,1.39,1.30,2.44
01:45:01,AM,2,1259,1.05,1.02,1.72
01:55:01,AM,0,1252,0.75,0.91,1.32
02:05:01,AM,0,1258,1.18,1.04,1.17
02:15:01,AM,2,1261,0.93,1.07,1.10
02:25:01,AM,7,1262,1.06,1.03,1.05
02:35:01,AM,1,1257,0.75,0.83,0.92
02:45:01,AM,2,1257,1.27,1.06,0.96
02:55:01,AM,2,1252,0.90,0.91,0.91
03:05:02,AM,0,1258,7.85,3.64,1.91
03:15:01,AM,0,1258,1.41,1.74,1.77
03:25:01,AM,2,1250,1.32,1.50,1.57
03:35:01,AM,3,1254,1.25,1.13,1.30
03:45:01,AM,3,1259,1.36,1.36,1.31
03:55:01,AM,0,1250,0.94,0.98,1.11
04:05:01,AM,2,1253,1.69,1.26,1.15
04:15:01,AM,3,1256,0.94,1.05,1.08
04:25:01,AM,2,1249,0.94,1.03,1.05
04:35:01,AM,0,1249,1.08,1.09,1.08
04:45:01,AM,0,1267,1.00,0.90,0.98
04:55:01,AM,2,1259,1.23,0.97,0.96
05:05:01,AM,3,1256,0.95,0.85,0.87
05:15:01,AM,3,1261,0.76,0.80,0.81
05:25:01,AM,1,1259,1.33,0.91,0.81
05:35:01,AM,2,1269,0.85,0.84,0.81
05:45:01,AM,1,1263,1.73,1.27,1.00
05:55:01,AM,4,1256,0.82,0.91,0.93
06:05:01,AM,1,1263,0.73,0.88,0.89
06:15:01,AM,1,1264,1.10,0.87,0.84
06:25:01,AM,0,1263,1.18,1.03,0.90
06:35:01,AM,0,1276,5.80,2.36,1.39
06:45:04,AM,11,1423,36.68,26.35,13.67
06:55:21,AM,1,1460,60.53,52.62,33.44
07:05:09,AM,2,1566,57.77,56.90,44.69
07:15:45,AM,0,1694,45.50,49.07,46.71
07:25:02,AM,0,1704,20.72,29.97,38.62
07:35:03,AM,0,1749,10.49,16.49,27.75
07:45:05,AM,1,1786,37.48,24.81,24.64
07:55:03,AM,0,1839,31.34,32.05,28.94
08:05:04,AM,1,1817,33.54,34.34,31.74
Average:,2,1335,8.16,7.74,7.03

12:00:01,AM,DEV,tps,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util
12:05:01,AM,sda,568.25,22450.27,873.92,41.05,6.79,11.96,0.64,36.25
12:05:01,AM,dev252-0,38.44,307.56,0.00,8.00,0.16,4.13,0.87,3.36
12:05:01,AM,dev252-1,0.11,0.96,0.00,9.00,0.00,4.69,2.19,0.02
12:05:01,AM,dev252-2,0.62,0.29,9.11,15.28,0.02,33.68,26.22,1.61
12:05:01,AM,dev252-3,557.98,22098.91,796.90,41.03,7.39,13.25,0.64,35.89
12:05:01,AM,dev252-4,0.53,0.21,64.18,120.99,0.00,9.00,3.75,0.20
12:05:01,AM,dev252-5,2.08,42.66,3.73,22.28,0.04,18.32,8.15,1.70
12:15:01,AM,sda,288.17,9289.03,855.59,35.20,0.60,2.08,0.39,11.22
12:15:01,AM,dev252-0,17.22,134.95,2.84,8.00,0.06,3.59,0.90,1.56
12:15:01,AM,dev252-1,0.01,0.08,0.00,8.00,0.00,10.00,5.00,0.01
12:15:01,AM,dev252-2,0.53,0.08,7.77,14.80,0.00,6.76,2.48,0.13
12:15:01,AM,dev252-3,292.76,9139.00,786.16,33.90,0.69,2.34,0.37,10.81
12:15:01,AM,dev252-4,0.49,0.11,55.55,113.94,0.01,12.87,5.56,0.27
12:15:01,AM,dev252-5,0.90,15.48,3.28,20.81,0.01,10.07,4.53,0.41
12:25:01,AM,sda,468.69,14908.37,769.45,33.45,0.81,1.72,0.38,17.71
12:25:01,AM,dev252-0,0.06,0.47,0.00,8.00,0.00,7.14,1.14,0.01
12:25:01,AM,dev252-1,0.03,0.24,0.00,9.00,0.00,3.12,1.87,0.01
12:25:01,AM,dev252-2,0.56,0.11,8.19,14.72,0.00,7.72,2.13,0.12
12:25:01,AM,dev252-3,484.84,14878.13,705.18,32.14,0.97,1.99,0.36,17.39
12:25:01,AM,dev252-4,0.46,0.05,52.64,114.50,0.00,10.43,3.84,0.18
12:25:01,AM,dev252-5,1.40,28.45,3.44,22.71,0.01,8.50,4.09,0.57
12:35:01,AM,sda,283.89,6487.14,783.23,25.61,1.16,4.08,0.37,10.37
12:35:01,AM,dev252-0,25.54,184.46,19.89,8.00,0.14,5.32,0.47,1.19
12:35:01,AM,dev252-1,0.03,0.24,0.00,9.00,0.00,5.00,3.12,0.01
12:35:01,AM,dev252-2,0.76,0.17,11.04,14.84,0.00,5.88,2.03,0.15
12:35:01,AM,dev252-3,286.17,6277.37,696.40,24.37,1.34,4.68,0.32,9.15
12:35:01,AM,dev252-4,0.45,0.04,51.27,112.87,0.00,6.63,3.41,0.15
12:35:01,AM,dev252-5,1.32,24.91,4.62,22.31,0.01,5.28,2.78,0.37
12:45:02,AM,sda,459.21,16819.73,769.19,38.30,0.85,1.86,0.41,19.05
12:45:02,AM,dev252-0,8.77,58.85,11.28,8.00,0.06,6.57,0.66,0.58
12:45:02,AM,dev252-1,0.10,2.03,0.00,20.61,0.00,1.86,0.68,0.01
12:45:02,AM,dev252-2,0.73,0.13,10.95,15.25,0.00,6.06,1.83,0.13
12:45:02,AM,dev252-3,469.19,16729.42,690.95,37.13,1.22,2.60,0.39,18.52
12:45:02,AM,dev252-4,0.48,0.00,51.88,108.88,0.00,7.34,2.66,0.13
12:45:02,AM,dev252-5,1.56,29.27,4.14,21.38,0.01,7.97,3.51,0.55
12:55:01,AM,sda,251.15,5128.22,769.20,23.48,0.35,1.41,0.34,8.54
12:55:01,AM,dev252-0,2.10,0.11,16.71,8.00,0.04,17.51,0.64,0.14
12:55:01,AM,dev252-1,0.00,0.03,0.00,8.00,0.00,10.00,5.00,0.00
12:55:01,AM,dev252-2,0.56,0.07,8.00,14.43,0.00,3.64,1.46,0.08
12:55:01,AM,dev252-3,267.66,5118.23,687.76,21.69,0.48,1.81,0.31,8.21
12:55:01,AM,dev252-4,0.56,0.03,53.30,95.12,0.00,6.16,1.93,0.11
12:55:01,AM,dev252-5,0.72,9.74,3.43,18.20,0.00,6.06,3.20,0.23
01:05:03,AM,sda,505.86,11652.77,797.25,24.61,22.14,43.72,0.65,33.00
01:05:03,AM,dev252-0,16.89,61.47,73.64,8.00,3.04,179.93,4.52,7.63
01:05:03,AM,dev252-1,0.03,0.29,0.00,9.78,0.00,36.67,12.22,0.04
01:05:03,AM,dev252-2,0.55,0.04,7.92,14.40,0.17,303.48,118.47,6.55
